#KEY	SRR10197193_2	SRR10197194_2	SRR10197195_2	SRR10197196_2	SRR10197197_2	SRR10197198_2	SRR10197199_2	SRR10197200_2	SRR10197201_2	SRR10197202_2	SRR10197203_2	SRR10197204_2
FBgn0051895	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051896	0	0	0	0	1	0	0	0	0	0	0	0
FBgn0051897	57	70	32	47	29	35	126	83	31	36	17	8
FBgn0051898	288	279	111	74	75	99	387	355	62	141	113	80
FBgn0051901	6134	10507	9770	8664	4644	12346	19531	18216	8834	8338	4286	6575
FBgn0051902	13	0	0	0	0	6	1	0	0	0	0	0
FBgn0051907	52	34	14	22	55	8	28	43	26	15	24	22
FBgn0051908	970	1008	666	731	733	637	1495	1387	622	617	518	377
FBgn0051909	92	23	25	8	32	22	80	26	30	13	4	2
FBgn0051910	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051912	1	0	0	0	0	0	0	0	0	1	0	0
FBgn0051913	0	4	12	0	0	0	0	4	0	0	0	0
FBgn0051914	0	0	0	0	0	0	0	0	2	0	0	0
FBgn0051915	907	820	564	550	805	595	1912	876	579	631	494	325
FBgn0051921	1	2	6	0	0	1	1	18	2	12	0	26
FBgn0051922	12	0	40	13	5	19	86	119	33	21	37	38
FBgn0051924	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051926	196	784	207	260	0	3	19	445	0	48	270	1
FBgn0051928	1127	3234	316	598	46	14	2006	2259	8	742	891	338
FBgn0051933	0	0	0	0	0	1	0	0	0	0	0	0
FBgn0051935	2268	1505	1267	1320	1368	1440	2739	1911	1290	1259	988	1023
FBgn0051939	0	0	1	0	0	0	0	0	0	0	0	0
FBgn0051940	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051942	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051943	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051944	0	0	0	0	0	0	0	5	0	0	0	0
FBgn0051946	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051948	0	0	0	0	0	0	1	0	0	0	0	0
FBgn0051949	0	0	0	0	0	1	0	0	0	0	0	0
FBgn0051950	157	61	111	85	81	188	129	179	108	73	102	146
FBgn0051952	0	0	0	0	0	0	0	5	0	0	0	0
FBgn0051953	10	15	8	1	13	6	17	18	5	11	3	0
FBgn0051954	0	43	0	4	8	17	1	12	28	0	0	0
FBgn0051955	37	92	70	69	164	114	85	151	180	210	211	66
FBgn0051956	1270	1112	1322	669	1390	1645	2745	1405	1184	1734	840	1120
FBgn0051957	508	373	346	206	420	205	316	595	259	281	236	184
FBgn0051958	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051960	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051961	907	828	863	736	667	648	1860	1131	627	783	726	601
FBgn0051963	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051971	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051973	552	756	435	566	863	804	1027	1074	630	455	483	315
FBgn0051974	329	240	217	286	369	333	392	624	348	326	308	175
FBgn0051975	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051976	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0051988	0	0	0	2	0	1	1	1	1	0	0	0
FBgn0051989	840	976	421	737	515	509	1816	1033	438	976	502	371
FBgn0051992	1164	1159	886	1007	1522	1327	1567	1674	1532	1395	867	1034
FBgn0051997	435	475	234	322	519	518	540	677	394	314	285	347
FBgn0051998	2683	2521	2387	2050	2305	1942	3465	3224	1833	2009	1541	1819
FBgn0051999	3545	2572	2346	1905	1797	2234	5464	4941	1483	2131	1331	1650
FBgn0052000	9863	9830	6665	7393	9739	8033	15986	11344	7659	6697	5199	5403
FBgn0052006	157	180	96	106	80	111	324	173	92	135	89	148
FBgn0052009	9	10	3	5	2	10	26	20	11	7	5	1
FBgn0052010	18	11	20	21	16	6	95	101	28	37	14	13
FBgn0052011	1	3	0	3	3	0	1	1	2	3	1	3
FBgn0052016	1	19	6	5	10	19	35	75	25	15	0	12
FBgn0052017	9747	8558	8891	7182	11102	9361	13948	15193	10234	7537	8346	6938
FBgn0052022	11	2722	35	44	11	22	50	8534	14	2332	110	13
FBgn0052023	255	681	611	562	1042	1129	1384	1658	1675	1263	798	403
FBgn0052024	0	0	0	0	0	0	0	12	0	0	0	0
FBgn0052026	28	6	0	2	0	0	0	0	0	3	0	0
FBgn0052027	0	0	1	1	2	1	1	1	3	0	1	1
FBgn0052029	11924	9694	8361	10387	17211	11339	11607	16987	13418	9601	9435	7415
FBgn0052034	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052036	15193	10402	14063	10153	15405	12425	19825	20013	10969	8175	9793	7432
FBgn0052037	28750	19838	18225	17084	18961	22233	30506	30832	15486	13389	10974	10049
FBgn0052039	571	672	224	233	220	93	833	291	130	221	162	212
FBgn0052040	1169	889	825	796	775	1426	2186	2853	1842	1458	1185	914
FBgn0052053	37	52	151	223	240	383	412	420	288	280	38	26
FBgn0052054	0	0	0	7	0	0	1	0	0	8	0	0
FBgn0052055	0	0	1	0	0	0	0	1	0	7	0	0
FBgn0052056	0	0	0	0	0	0	0	7	0	0	0	0
FBgn0052057	46	17	6	23	45	82	54	84	47	21	32	70
FBgn0052058	0	1	2	0	0	0	3	1	2	0	0	1
FBgn0052061	0	0	0	0	0	0	5	0	0	0	0	0
FBgn0052062	671	628	573	446	728	676	724	693	639	583	475	378
FBgn0052064	0	6	0	0	0	0	0	0	0	0	0	0
FBgn0052066	6	0	2	4	0	8	50	8	36	1	2	1
FBgn0052068	0	0	0	2	0	1	0	0	0	0	0	0
FBgn0052069	46	62	38	53	78	115	116	185	94	76	125	40
FBgn0052071	1336	738	709	563	525	530	1042	997	270	261	357	315
FBgn0052072	63	76	71	106	47	31	127	113	51	64	34	25
FBgn0052073	96	99	91	33	63	68	137	90	102	19	8	84
FBgn0052074	0	0	8	0	0	1	0	0	0	0	0	0
FBgn0052075	272	260	82	254	168	317	565	349	195	236	233	164
FBgn0052076	353	356	194	213	355	227	289	273	142	239	142	114
FBgn0052079	0	0	0	1	2	0	0	1	0	0	0	1
FBgn0052081	0	0	0	0	1	3	1	1	3	2	1	1
FBgn0052082	5455	4035	3239	2185	2344	2583	5207	3348	1529	2142	1753	1603
FBgn0052085	1295	1249	1019	971	1082	1385	2549	2424	1281	1369	887	995
FBgn0052086	0	0	0	0	0	0	0	0	0	0	0	0
FBgn0052087	1	0	0	0	0	1	1	3	1	1	1	1
FBgn0052088	366	364	278	237	452	291	427	500	298	300	279	242
FBgn0052091	3223	2675	2365	2029	2292	2607	6205	4972	1761	2636	2096	1836
FBgn0052093	4	0	7	0	20	11	12	8	21	0	0	1
FBgn0052095	5396	5738	3765	3225	1575	2133	9287	4940	1236	2840	1227	1426
FBgn0052099	181	327	366	230	468	150	379	266	246	179	96	174
FBgn0052100	84	105	71	86	87	113	164	218	112	75	90	113
FBgn0052102	73	52	34	14	46	25	24	56	74	91	7	59
FBgn0052103	816	1338	599	1024	715	685	2957	1489	1043	1169	517	829
FBgn0052104	1560	1697	1398	1234	1899	1822	3134	2705	2294	1600	1633	1399
FBgn0052105	200	69	237	151	86	179	387	420	467	214	205	269
FBgn0052106	759	700	620	589	576	556	1082	804	500	427	500	313
FBgn0052107	0	0	1	0	0	0	0	0	4	0	0	0
